ID,LeafArea
CIU1102.jpeg.txt.Area3,0.663
CIU1102.jpeg.txt.Area4,0.645
CIU1102.jpeg.txt.Area5,0.667
CIW5202.jpeg.txt.Area1,3.742
CIW5202.jpeg.txt.Area2,0.006
CIX6883.jpeg.txt.Area1,3.186
CIX6883.jpeg.txt.Area2,0.008
CIY4513.jpeg.txt.Area1,15.226
CIY4513.jpeg.txt.Area2,10.68
CIY4513.jpeg.txt.Area3,2.82
CIZ2145.jpeg.txt.Area1,6.48
CIZ2145.jpeg.txt.Area2,4.51
CJA3219.jpeg.txt.Area1,0.494
CJA3219.jpeg.txt.Area2,0.512
CJA3219.jpeg.txt.Area3,0.574
CJA3219.jpeg.txt.Area4,0.528
CJA3219.jpeg.txt.Area5,0.529
CJB1520.jpeg.txt.Area1,0.497
CJB1520.jpeg.txt.Area2,0.596
CJB1520.jpeg.txt.Area3,0.613
CJB1520.jpeg.txt.Area4,0.645
CJB1520.jpeg.txt.Area5,0.537
CJC2516.jpeg.txt.Area,0.627
CJD9340.jpeg.txt.Area1,7.154
CJD9340.jpeg.txt.Area2,5.801
CJD9340.jpeg.txt.Area3,0.006
CJF2547.jpeg.txt.Area1,0.448
CJF2547.jpeg.txt.Area2,0.52
CJF2547.jpeg.txt.Area3,0.492
CJF2547.jpeg.txt.Area4,0.444
CJF2547.jpeg.txt.Area5,0.537
CJG5975.jpeg.txt.Area,0.669
CJH5793.jpeg.txt.Area1,0.366
CJH5793.jpeg.txt.Area2,0.151
CJH5793.jpeg.txt.Area3,0.173
CJH5793.jpeg.txt.Area4,0.35
CJH5793.jpeg.txt.Area5,0.363
CJH5793.jpeg.txt.Area6,0.008
CJJ5671.jpeg.txt.Area1,0.663
CJJ5671.jpeg.txt.Area2,0.678
CJJ5671.jpeg.txt.Area3,0.579
CJJ5671.jpeg.txt.Area4,0.714
CJJ5671.jpeg.txt.Area5,0.713
CJK2263.jpeg.txt.Area,0.723
CJL9314.jpeg.txt.Area1,9.625
CJL9314.jpeg.txt.Area2,0.018
CJL9314.jpeg.txt.Area3,8.763
CJL9314.jpeg.txt.Area4,0.005
CJL9314.jpeg.txt.Area5,0.006
CJO4442.jpeg.txt.Area,0.649
CJQ9308.jpeg.txt.Area1,0.153
CJQ9308.jpeg.txt.Area2,0.246
CJQ9308.jpeg.txt.Area3,0.273
CJQ9308.jpeg.txt.Area4,0.209
CJQ9308.jpeg.txt.Area5,0.26
CJQ9308.jpeg.txt.Area6,0.007
CJS1572.jpeg.txt.Area1,0.027
CJS1572.jpeg.txt.Area2,14.774
CJS1572.jpeg.txt.Area3,0.018
CJS1572.jpeg.txt.Area4,0.006
CJS1572.jpeg.txt.Area5,0.006
CJU7238.jpeg.txt.Area1,0.33
CJU7238.jpeg.txt.Area2,0.181
CJU7238.jpeg.txt.Area3,0.173
CJU7238.jpeg.txt.Area4,0.312
CJU7238.jpeg.txt.Area5,0.385
CJU7238.jpeg.txt.Area6,0.007
CJW6503.jpeg.txt.Area1,2.586
CJW6503.jpeg.txt.Area2,0.008
CJY5988.jpeg.txt.Area1,0.209
CJY5988.jpeg.txt.Area2,0.195
CJY5988.jpeg.txt.Area3,0.23
CJY5988.jpeg.txt.Area4,0.191
CJY5988.jpeg.txt.Area5,0.25
CJY5988.jpeg.txt.Area6,0.008
CJZ6289.jpeg.txt.Area1,0.487
CJZ6289.jpeg.txt.Area2,0.485
CJZ6289.jpeg.txt.Area3,0.393
CJZ6289.jpeg.txt.Area4,0.537
CJZ6289.jpeg.txt.Area5,0.415
CJZ6289.jpeg.txt.Area6,0.008
CKA7021.jpeg.txt.Area1,0.024
CKA7021.jpeg.txt.Area2,2.652
CKA7021.jpeg.txt.Area3,0.005
CKC2790.jpeg.txt.Area1,0.271
CKC2790.jpeg.txt.Area2,0.206
CKC2790.jpeg.txt.Area3,0.041
CKC2790.jpeg.txt.Area4,0.176
CKC2790.jpeg.txt.Area5,0.208
CKC2790.jpeg.txt.Area6,0.008
CKD0965.jpeg.txt.Area1,0.522
CKD0965.jpeg.txt.Area2,0.522
CKD0965.jpeg.txt.Area3,0.392
CKD0965.jpeg.txt.Area4,0.515
CKD0965.jpeg.txt.Area5,0.462
CKD0965.jpeg.txt.Area6,0.008
CKE0640.jpeg.txt.Area1,3.379
CKE0640.jpeg.txt.Area2,0.007
CKF4385.jpeg.txt.Area1,9.605
CKF4385.jpeg.txt.Area2,9.602
CKF4385.jpeg.txt.Area3,10.567
CKF4385.jpeg.txt.Area4,0.005
CKG0463.jpeg.txt.Area1,4.656
CKG0463.jpeg.txt.Area2,9.261
CKG0463.jpeg.txt.Area3,0.005
CKG0463.jpeg.txt.Area4,0.006
CKH7214.jpeg.txt.Area1,0.426
CKH7214.jpeg.txt.Area2,0.369
CKH7214.jpeg.txt.Area3,0.461
CKH7214.jpeg.txt.Area4,0.44
CKH7214.jpeg.txt.Area5,0.4
CKH7214.jpeg.txt.Area6,0.007
CKI3723.jpeg.txt.Area1,0.534
CKI3723.jpeg.txt.Area2,0.398
CKI3723.jpeg.txt.Area3,0.565
CKI3723.jpeg.txt.Area4,0.474
CKI3723.jpeg.txt.Area5,0.39
CKJ4817.jpeg.txt.Area1,16.386
CKJ4817.jpeg.txt.Area2,0.036
CKJ4817.jpeg.txt.Area3,10.091
CKJ4817.jpeg.txt.Area4,0.013
CKK5734.jpeg.txt.Area1,5.061
CKK5734.jpeg.txt.Area2,7.271
CKK5734.jpeg.txt.Area3,6.626
CKL1087.jpeg.txt.Area1,0.379
CKL1087.jpeg.txt.Area2,0.39
CKL1087.jpeg.txt.Area3,0.33
CKL1087.jpeg.txt.Area4,0.379
CKL1087.jpeg.txt.Area5,0.259
CKL1087.jpeg.txt.Area6,0.007
CKM6459.jpeg.txt.Area1,0.423
CKM6459.jpeg.txt.Area2,0.323
CKM6459.jpeg.txt.Area3,0.375
CKM6459.jpeg.txt.Area4,0.31
CKM6459.jpeg.txt.Area5,0.345
CKN4272.jpeg.txt.Area1,6.08
CKN4272.jpeg.txt.Area2,0.018
CKN4272.jpeg.txt.Area3,4.185
CKN4272.jpeg.txt.Area4,7.132
CKN4272.jpeg.txt.Area5,0.005
CKO5782.jpeg.txt.Area1,9.883
CKO5782.jpeg.txt.Area2,0.016
CKQ2202.jpeg.txt.Area1,0.475
CKQ2202.jpeg.txt.Area2,0.438
CKQ2202.jpeg.txt.Area3,0.455
CKQ2202.jpeg.txt.Area4,0.365
CKQ2202.jpeg.txt.Area5,0.38
CKR1084.jpeg.txt.Area1,16.158
CKR1084.jpeg.txt.Area2,8.347
CKS7460.jpeg.txt.Area1,10.282
CKS7460.jpeg.txt.Area2,2.258
CKS7460.jpeg.txt.Area3,4.997
CKS7460.jpeg.txt.Area4,0.016
CKT5177.jpeg.txt.Area,5.153
CKU1986.jpeg.txt.Area,1.854
CKV1272.jpeg.txt.Area1,4.804
CKV1272.jpeg.txt.Area2,0.009
CKV1272.jpeg.txt.Area3,6.894
CKV1272.jpeg.txt.Area4,4.91
CKV1272.jpeg.txt.Area5,0.011
CKW3355.jpeg.txt.Area1,4.392
CKW3355.jpeg.txt.Area2,5.676
CKW3355.jpeg.txt.Area3,4.518
CKX4090.jpeg.txt.Area1,0.364
CKX4090.jpeg.txt.Area2,0.371
CKX4090.jpeg.txt.Area3,0.461
CKX4090.jpeg.txt.Area4,0.624
CKX4090.jpeg.txt.Area5,0.561
CKY4277.jpeg.txt.Area1,0.006
CKY4277.jpeg.txt.Area2,1.554
CKZ6123.jpeg.txt.Area1,2.952
CKZ6123.jpeg.txt.Area2,3.47
CKZ6123.jpeg.txt.Area3,3.148
CLB3392.jpeg.txt.Area1,0.452
CLB3392.jpeg.txt.Area2,0.439
CLB3392.jpeg.txt.Area3,0.358
CLB3392.jpeg.txt.Area4,0.379
CLB3392.jpeg.txt.Area5,0.361
CLC5316.jpeg.txt.Area1,0.006
CLC5316.jpeg.txt.Area2,4.555
CLD8557.jpeg.txt.Area1,2.675
CLD8557.jpeg.txt.Area2,5.396
CLD8557.jpeg.txt.Area3,3.521
CLG6515.jpeg.txt.Area1,4.035
CLG6515.jpeg.txt.Area2,0.005
CLH5302.jpeg.txt.Area,3.415
CLI2719.jpeg.txt.Area1,0.007
CLI2719.jpeg.txt.Area2,1.185
CLI2719.jpeg.txt.Area3,0.922
CLI2719.jpeg.txt.Area4,0.008
CLI2719.jpeg.txt.Area5,1.07
CLI2719.jpeg.txt.Area6,1.31
CLI2719.jpeg.txt.Area7,0.901
CLK3912.jpeg.txt.Area,4.663
CLL4257.jpeg.txt.Area,3.982
CLM5021.jpeg.txt.Area1,0.005
CLM5021.jpeg.txt.Area2,0.517
CLM5021.jpeg.txt.Area3,0.45
CLM5021.jpeg.txt.Area4,0.722
CLM5021.jpeg.txt.Area5,0.005
CLM5021.jpeg.txt.Area6,0.406
CLM5021.jpeg.txt.Area7,0.701
CLO2466.jpeg.txt.Area1,4.543
CLO2466.jpeg.txt.Area2,0.006
CLP0896.jpeg.txt.Area1,0.005
CLP0896.jpeg.txt.Area2,1.17
CLR7350.jpeg.txt.Area1,10.722
CLR7350.jpeg.txt.Area2,10.903
CLR7350.jpeg.txt.Area3,3.749
CLS6499.jpeg.txt.Area1,4.095
CLS6499.jpeg.txt.Area2,0.006
CLT0754.jpeg.txt.Area1,0.01
CLT0754.jpeg.txt.Area2,2.025
CLV6461.jpeg.txt.Area1,9.417
CLV6461.jpeg.txt.Area2,10.467
CLV6461.jpeg.txt.Area3,12.415
CLW3373.jpeg.txt.Area1,3.931
CLW3373.jpeg.txt.Area2,0.006
CLX3823.jpeg.txt.Area1,1.37
CLX3823.jpeg.txt.Area2,0.006
CLZ5293.jpeg.txt.Area1,6.15
CLZ5293.jpeg.txt.Area2,15.116
CLZ5293.jpeg.txt.Area3,12.396
CLZ5293.jpeg.txt.Area4,0.025
CMA7567.jpeg.txt.Area,3.806
CMB6291.jpeg.txt.Area,1.399
CMD8567.jpeg.txt.Area1,10.055
CMD8567.jpeg.txt.Area2,13.32
CME5357.jpeg.txt.Area1,0.437
CME5357.jpeg.txt.Area2,0.538
CME5357.jpeg.txt.Area3,0.467
CME5357.jpeg.txt.Area4,0.457
CME5357.jpeg.txt.Area5,0.666
CME5357.jpeg.txt.Area6,0.006
CMF3497.jpeg.txt.Area1,0.01
CMF3497.jpeg.txt.Area2,1.887
CMF3497.jpeg.txt.Area3,0.005
CMH0413.jpeg.txt.Area1,8.573
CMH0413.jpeg.txt.Area2,9.413
CMH0413.jpeg.txt.Area3,9.228
CMH0413.jpeg.txt.Area4,0.011
CMH0413.jpeg.txt.Area5,0.007
CMI2912.jpeg.txt.Area1,0.012
CMI2912.jpeg.txt.Area2,1.2
CMI2912.jpeg.txt.Area3,5.646
CMI2912.jpeg.txt.Area4,5.425
CMI2912.jpeg.txt.Area5,0.007
CMI2912.jpeg.txt.Area6,2.047
CMI2912.jpeg.txt.Area7,0.74
CMI2912.jpeg.txt.Area8,2.042
CMI2912.jpeg.txt.Area9,1.785
CMI2912.jpeg.txt.Area10,1.298
CMI2912.jpeg.txt.Area11,1.525
CMJ5657.jpeg.txt.Area,2.763
CML0422.jpeg.txt.Area1,2.505
CML0422.jpeg.txt.Area2,1.64
CML0422.jpeg.txt.Area3,0.012
CML0422.jpeg.txt.Area4,1.34
CML0422.jpeg.txt.Area5,1.885
CML0422.jpeg.txt.Area6,1.731
CML0422.jpeg.txt.Area7,1.857
CML0422.jpeg.txt.Area8,1.986
CML0422.jpeg.txt.Area9,0.71
CML0422.jpeg.txt.Area10,1.549
CMN6905.jpeg.txt.Area,4.162
CMP2483.jpeg.txt.Area1,3.679
CMP2483.jpeg.txt.Area2,2.109
CMP2483.jpeg.txt.Area3,1.476
CMP2483.jpeg.txt.Area4,6.469
CMP2483.jpeg.txt.Area5,1.433
CMP2483.jpeg.txt.Area6,0.267
CMP2483.jpeg.txt.Area7,2.121
CMP2483.jpeg.txt.Area8,1.212
CMP2483.jpeg.txt.Area9,0.653
CMP2483.jpeg.txt.Area10,1.12
CMP2483.jpeg.txt.Area11,1.78
CMQ4234.jpeg.txt.Area1,1.99
CMQ4234.jpeg.txt.Area2,0.716
CMQ4234.jpeg.txt.Area3,1.583
CMQ4234.jpeg.txt.Area4,1.802
CMQ4234.jpeg.txt.Area5,1.534
CMQ4234.jpeg.txt.Area6,0.972
CMQ4234.jpeg.txt.Area7,0.006
CMR2436.jpeg.txt.Area1,0.29
CMR2436.jpeg.txt.Area2,0.271
CMR2436.jpeg.txt.Area3,0.371
CMR2436.jpeg.txt.Area4,0.221
CMR2436.jpeg.txt.Area5,0.214
CMS0471.jpeg.txt.Area,1.068
CMT6881.jpeg.txt.Area,0.83
CMU0940.jpeg.txt.Area1,0.32
CMU0940.jpeg.txt.Area2,0.375
CMU0940.jpeg.txt.Area3,0.287
CMU0940.jpeg.txt.Area4,0.329
CMU0940.jpeg.txt.Area5,0.341
CMX6007.jpeg.txt.Area1,1.347
CMX6007.jpeg.txt.Area2,0.007
CMY6500.jpeg.txt.Area1,0.599
CMY6500.jpeg.txt.Area2,0.549
CMY6500.jpeg.txt.Area3,0.588
CMY6500.jpeg.txt.Area4,0.63
CMY6500.jpeg.txt.Area5,0.403
CNA9373.jpeg.txt.Area,1.187
CNC6131.jpeg.txt.Area1,0.601
CNC6131.jpeg.txt.Area2,0.678
CNC6131.jpeg.txt.Area3,0.78
CNC6131.jpeg.txt.Area4,0.675
CNC6131.jpeg.txt.Area5,0.716
CNE2957.jpeg.txt.Area,0.973
CNF3709.jpeg.txt.Area,6.893
CNG5770.jpeg.txt.Area1,0.612
CNG5770.jpeg.txt.Area2,0.667
CNG5770.jpeg.txt.Area3,0.581
CNG5770.jpeg.txt.Area4,0.59
CNG5770.jpeg.txt.Area5,0.463
CNH5018.jpeg.txt.Area1,0.06
CNH5018.jpeg.txt.Area2,2.421
CNI4987.jpeg.txt.Area,0.957
CNK4607.jpeg.txt.Area1,0.285
CNK4607.jpeg.txt.Area2,0.243
CNK4607.jpeg.txt.Area3,0.315
CNK4607.jpeg.txt.Area4,0.261
CNK4607.jpeg.txt.Area5,0.315
CNL3516.jpeg.txt.Area1,0.351
CNL3516.jpeg.txt.Area2,2.401
CNL3516.jpeg.txt.Area3,0.006
CNM1180.jpeg.txt.Area,1.321
CNO7141.jpeg.txt.Area1,0.011
CNO7141.jpeg.txt.Area2,0.541
CNO7141.jpeg.txt.Area3,0.436
CNO7141.jpeg.txt.Area4,0.545
CNO7141.jpeg.txt.Area5,0.541
CNO7141.jpeg.txt.Area6,0.446
CNO7141.jpeg.txt.Area7,0.005
CNP7038.jpeg.txt.Area1,0.007
CNP7038.jpeg.txt.Area2,2.294
CNQ6002.jpeg.txt.Area,1.802
CNS1834.jpeg.txt.Area1,0.011
CNS1834.jpeg.txt.Area2,0.477
CNS1834.jpeg.txt.Area3,0.455
CNS1834.jpeg.txt.Area4,0.483
CNS1834.jpeg.txt.Area5,0.469
CNS1834.jpeg.txt.Area6,0.303
CNS1834.jpeg.txt.Area7,0.006
CNT6057.jpeg.txt.Area1,2.147
CNT6057.jpeg.txt.Area2,0.006
CNT6057.jpeg.txt.Area3,0.015
CNU8730.jpeg.txt.Area,2.423
CNV5505.jpeg.txt.Area1,0.011
CNV5505.jpeg.txt.Area2,0.005
CNV5505.jpeg.txt.Area3,1.02
CNW9172.jpeg.txt.Area1,0.012
CNW9172.jpeg.txt.Area2,0.377
CNW9172.jpeg.txt.Area3,0.373
CNW9172.jpeg.txt.Area4,0.286
CNW9172.jpeg.txt.Area5,0.3
CNW9172.jpeg.txt.Area6,0.302
CNW9172.jpeg.txt.Area7,0.006
CNX3247.jpeg.txt.Area1,3.666
CNX3247.jpeg.txt.Area2,0.006
CNY7719.jpeg.txt.Area1,3.699
CNY7719.jpeg.txt.Area2,0.007
COA5712.jpeg.txt.Area,4.778
COB5911.jpeg.txt.Area1,0.073
COB5911.jpeg.txt.Area2,0.046
COB5911.jpeg.txt.Area3,0.005
COB5911.jpeg.txt.Area4,2.192
COC7593.jpeg.txt.Area1,0.036
COC7593.jpeg.txt.Area2,3.913
COE6169.jpeg.txt.Area,4.774
COF0468.jpeg.txt.Area1,4.741
COF0468.jpeg.txt.Area2,0.005
COG6328.jpeg.txt.Area1,0.037
COG6328.jpeg.txt.Area2,2.368
COI1685.jpeg.txt.Area,4.143
COJ3916.jpeg.txt.Area1,0.007
COJ3916.jpeg.txt.Area2,0.111
COJ3916.jpeg.txt.Area3,3.699
COK9038.jpeg.txt.Area1,0.009
COK9038.jpeg.txt.Area2,3.893
CPB8831.jpeg.txt.Area,3.605
CPJ4884.jpeg.txt.Area1,3.373
CPJ4884.jpeg.txt.Area2,0.006
CPJ4884.jpeg.txt.Area3,0.024
CPW0644.jpeg.txt.Area1,13.394
CPW0644.jpeg.txt.Area2,0.009
CPZ4857.jpeg.txt.Area1,3.792
CPZ4857.jpeg.txt.Area2,0.007
CQA1732.jpeg.txt.Area1,9.599
CQA1732.jpeg.txt.Area2,0.006
CQD3030.jpeg.txt.Area,4.112
CQH4403.jpeg.txt.Area1,0.802
CQH4403.jpeg.txt.Area2,0.006
CSE4003.jpeg.txt.Area,1.145
CSF5865.jpeg.txt.Area,1.039
CSI7530.jpeg.txt.Area1,0.414
CSI7530.jpeg.txt.Area2,0.39
CSI7530.jpeg.txt.Area3,0.446
CSI7530.jpeg.txt.Area4,0.375
CSI7530.jpeg.txt.Area5,0.352
CVX1237.jpeg.txt.Area1,0.785
CVX1237.jpeg.txt.Area2,0.005
CVY9887.jpeg.txt.Area1,0.9
CVY9887.jpeg.txt.Area2,0.006
CWB8675.jpeg.txt.Area1,0.021
CWB8675.jpeg.txt.Area2,0.649
CWC6163.jpeg.txt.Area1,0.728
CWC6163.jpeg.txt.Area2,0.852
CWC6163.jpeg.txt.Area3,0.006
CWD5069.jpeg.txt.Area1,1.598
CWD5069.jpeg.txt.Area2,1.445
CWD5069.jpeg.txt.Area3,1.245
CWD5069.jpeg.txt.Area4,1.983
CWD5069.jpeg.txt.Area5,1.178
CWD5069.jpeg.txt.Area6,0.785
CWD5069.jpeg.txt.Area7,1.443
CWD5069.jpeg.txt.Area8,1.18
CWD5069.jpeg.txt.Area9,1.878
CWD5069.jpeg.txt.Area10,2.384
CWD5069.jpeg.txt.Area11,1.36
CWD5069.jpeg.txt.Area12,2.859
CWF2802.jpeg.txt.Area,1.118
CWG6070.jpeg.txt.Area,1.191
CWJ0701.jpeg.txt.Area,0.635
CWK0867.jpeg.txt.Area,2.106
CWL1543.jpeg.txt.Area1,0.013
CWL1543.jpeg.txt.Area2,1.197
CWL1543.jpeg.txt.Area3,0.006
CWM3970.jpeg.txt.Area1,0.011
CWM3970.jpeg.txt.Area2,0.036
CWM3970.jpeg.txt.Area3,2.373
CWM3970.jpeg.txt.Area4,0.018
CWN1073.jpeg.txt.Area,1.276
CWO1363.jpeg.txt.Area,1.626
CWP6646.jpeg.txt.Area,0.771
CWR0183.jpeg.txt.Area1,0.006
CWR0183.jpeg.txt.Area2,1.304
CWS7219.jpeg.txt.Area,2.356
CWT5112.jpeg.txt.Area,0.694
CWU4940.jpeg.txt.Area1,12.891
CWU4940.jpeg.txt.Area2,9.122
CWU4940.jpeg.txt.Area3,4.904
CWU4940.jpeg.txt.Area4,0.005
CWV6534.jpeg.txt.Area,1.49
CWW4359.jpeg.txt.Area1,2.727
CWW4359.jpeg.txt.Area2,0.005
CWX0387.jpeg.txt.Area,0.488
CWY6193.jpeg.txt.Area1,3.508
CWY6193.jpeg.txt.Area2,0.007
CWY6193.jpeg.txt.Area3,0.008
CWY6193.jpeg.txt.Area4,0.024
CWZ4760.jpeg.txt.Area,1.078
CXA8168.jpeg.txt.Area1,2.147
CXA8168.jpeg.txt.Area2,0.02
CXB4941.jpeg.txt.Area,0.786
CXC6033.jpeg.txt.Area1,86.316
CXC6033.jpeg.txt.Area2,0.127
CXC6033.jpeg.txt.Area3,2.617
CXC6033.jpeg.txt.Area4,0.023
CXD1104.jpeg.txt.Area,1.141
CXE6426.jpeg.txt.Area,2.267
CXF0668.jpeg.txt.Area,0.597
CXI5589.jpeg.txt.Area,1.965
CXJ2040.jpeg.txt.Area1,0.013
CXJ2040.jpeg.txt.Area2,0.101
CXJ2040.jpeg.txt.Area3,0.006
CXJ2040.jpeg.txt.Area4,2.347
CXK6630.jpeg.txt.Area1,0.016
CXK6630.jpeg.txt.Area2,1.207
CXK6630.jpeg.txt.Area3,0.005
CXK6630.jpeg.txt.Area4,0.007
CXK6630.jpeg.txt.Area5,0.006
CXK6630.jpeg.txt.Area6,0.043
CXM0274.jpeg.txt.Area1,0.054
CXM0274.jpeg.txt.Area2,0.038
CXM0274.jpeg.txt.Area3,0.014
CXM0274.jpeg.txt.Area4,0.009
CXM0274.jpeg.txt.Area5,0.111
CXM0274.jpeg.txt.Area6,3.223
CXN3306.jpeg.txt.Area,2.134
CXP8061.jpeg.txt.Area1,11.073
CXP8061.jpeg.txt.Area2,12.884
CXP8061.jpeg.txt.Area3,0.046
CXP8061.jpeg.txt.Area4,0.005
