ID,LeafArea
CID2799.jpeg.txt.Area6,0.027
CID2799.jpeg.txt.Area7,0.009
CIE3881.jpeg.txt.Area1,0.706
CIE3881.jpeg.txt.Area2,0.652
CIE3881.jpeg.txt.Area3,0.524
CIE3881.jpeg.txt.Area4,0.677
CIE3881.jpeg.txt.Area5,0.816
CIE3881.jpeg.txt.Area6,0.009
CIH3634.jpeg.txt.Area1,0.26
CIH3634.jpeg.txt.Area2,0.348
CIH3634.jpeg.txt.Area3,0.005
CIH3634.jpeg.txt.Area4,0.301
CIH3634.jpeg.txt.Area5,0.262
CIH3634.jpeg.txt.Area6,0.331
CII2067.jpeg.txt.Area1,0.74
CII2067.jpeg.txt.Area2,0.795
CII2067.jpeg.txt.Area3,0.575
CII2067.jpeg.txt.Area4,0.809
CII2067.jpeg.txt.Area5,0.836
CII2067.jpeg.txt.Area6,0.01
CIL5643.jpeg.txt.Area1,0.493
CIL5643.jpeg.txt.Area2,0.571
CIL5643.jpeg.txt.Area3,0.626
CIL5643.jpeg.txt.Area4,0.635
CIL5643.jpeg.txt.Area5,0.604
CIM6433.jpeg.txt.Area1,0.596
CIM6433.jpeg.txt.Area2,0.823
CIM6433.jpeg.txt.Area3,0.689
CIM6433.jpeg.txt.Area4,0.688
CIM6433.jpeg.txt.Area5,0.79
CIM6433.jpeg.txt.Area6,0.009
CIN1015.jpeg.txt.Area1,0.011
CIN1015.jpeg.txt.Area2,0.832
CIN1015.jpeg.txt.Area3,0.822
CIN1015.jpeg.txt.Area4,0.646
CIQ6394.jpeg.txt.Area1,0.598
CIQ6394.jpeg.txt.Area2,0.499
CIQ6394.jpeg.txt.Area3,0.619
CIQ6394.jpeg.txt.Area4,0.86
CIQ6394.jpeg.txt.Area5,0.01
CIR4364.jpeg.txt.Area,2.216
CIT7207.jpeg.txt.Area1,4.909
CIT7207.jpeg.txt.Area2,0.007
CIT7207.jpeg.txt.Area3,0.008
CIV7889.jpeg.txt.Area,1.029
CJE4652.jpeg.txt.Area,2.806
CJI2624.jpeg.txt.Area,2.698
CJM5919.jpeg.txt.Area,2.328
CJN4110.jpeg.txt.Area1,0.449
CJN4110.jpeg.txt.Area2,0.276
CJN4110.jpeg.txt.Area3,0.273
CJN4110.jpeg.txt.Area4,0.38
CJN4110.jpeg.txt.Area5,0.348
CJN4110.jpeg.txt.Area6,0.006
CJP1733.jpeg.txt.Area1,3.917
CJP1733.jpeg.txt.Area2,3.104
CJP1733.jpeg.txt.Area3,2.745
CJR5543.jpeg.txt.Area,1.726
CJT3535.jpeg.txt.Area1,1.089
CJT3535.jpeg.txt.Area2,1.92
CJT3535.jpeg.txt.Area3,1.63
CJT3535.jpeg.txt.Area4,2.342
CJT3535.jpeg.txt.Area5,2.137
CJV5222.jpeg.txt.Area1,0.393
CJV5222.jpeg.txt.Area2,0.418
CJV5222.jpeg.txt.Area3,0.404
CJV5222.jpeg.txt.Area4,0.362
CJV5222.jpeg.txt.Area5,0.425
CJV5222.jpeg.txt.Area6,0.009
CJX5362.jpeg.txt.Area1,0.843
CJX5362.jpeg.txt.Area2,1.926
CJX5362.jpeg.txt.Area3,0.533
CKB3830.jpeg.txt.Area1,0.022
CKB3830.jpeg.txt.Area2,0.534
CKB3830.jpeg.txt.Area3,0.734
CKB3830.jpeg.txt.Area4,1.539
CKB3830.jpeg.txt.Area5,1.04
CKB3830.jpeg.txt.Area6,2.149
CKB3830.jpeg.txt.Area7,0.011
CKP2011.jpeg.txt.Area,2.724
CLA1009.jpeg.txt.Area1,0.017
CLA1009.jpeg.txt.Area2,3.023
CLA1009.jpeg.txt.Area3,0.01
CLE3621.jpeg.txt.Area1,0.665
CLE3621.jpeg.txt.Area2,0.67
CLE3621.jpeg.txt.Area3,0.617
CLE3621.jpeg.txt.Area4,1.024
CLE3621.jpeg.txt.Area5,0.899
CLE3621.jpeg.txt.Area6,0.01
CLF1031.jpeg.txt.Area1,0.304
CLF1031.jpeg.txt.Area2,0.273
CLF1031.jpeg.txt.Area3,0.317
CLF1031.jpeg.txt.Area4,0.299
CLF1031.jpeg.txt.Area5,0.332
CLJ4763.jpeg.txt.Area1,0.489
CLJ4763.jpeg.txt.Area2,0.438
CLJ4763.jpeg.txt.Area3,0.436
CLJ4763.jpeg.txt.Area4,0.362
CLJ4763.jpeg.txt.Area5,0.368
CLN4289.jpeg.txt.Area1,0.4
CLN4289.jpeg.txt.Area2,0.307
CLN4289.jpeg.txt.Area3,0.492
CLN4289.jpeg.txt.Area4,0.335
CLN4289.jpeg.txt.Area5,0.382
CLQ5022.jpeg.txt.Area,2.354
CLU1105.jpeg.txt.Area1,0.222
CLU1105.jpeg.txt.Area2,0.224
CLU1105.jpeg.txt.Area3,0.394
CLU1105.jpeg.txt.Area4,0.394
CLU1105.jpeg.txt.Area5,0.441
CLY7843.jpeg.txt.Area1,0.405
CLY7843.jpeg.txt.Area2,0.411
CLY7843.jpeg.txt.Area3,0.394
CLY7843.jpeg.txt.Area4,0.411
CLY7843.jpeg.txt.Area5,0.472
CMC6508.jpeg.txt.Area1,0.61
CMC6508.jpeg.txt.Area2,0.597
CMC6508.jpeg.txt.Area3,0.629
CMC6508.jpeg.txt.Area4,0.573
CMC6508.jpeg.txt.Area5,0.557
CMG6307.jpeg.txt.Area1,0.473
CMG6307.jpeg.txt.Area2,0.579
CMG6307.jpeg.txt.Area3,0.53
CMG6307.jpeg.txt.Area4,0.475
CMG6307.jpeg.txt.Area5,0.525
CMK8669.jpeg.txt.Area1,0.676
CMK8669.jpeg.txt.Area2,0.709
CMK8669.jpeg.txt.Area3,0.619
CMK8669.jpeg.txt.Area4,0.672
CMK8669.jpeg.txt.Area5,0.71
CMM4524.jpeg.txt.Area1,1.693
CMM4524.jpeg.txt.Area2,1.106
CMM4524.jpeg.txt.Area3,2.217
CMM4524.jpeg.txt.Area4,2.338
CMM4524.jpeg.txt.Area5,2.248
CMM4524.jpeg.txt.Area6,7.367
CMM4524.jpeg.txt.Area7,7.753
CMM4524.jpeg.txt.Area8,3.663
CMM4524.jpeg.txt.Area9,2.345
CMO6578.jpeg.txt.Area1,0.516
CMO6578.jpeg.txt.Area2,0.5
CMO6578.jpeg.txt.Area3,0.536
CMO6578.jpeg.txt.Area4,0.538
CMO6578.jpeg.txt.Area5,0.531
CMV5314.jpeg.txt.Area,2.203
CMW6891.jpeg.txt.Area1,0.013
CMW6891.jpeg.txt.Area2,0.012
CMW6891.jpeg.txt.Area3,1.256
CMW6891.jpeg.txt.Area4,0.006
CMW6891.jpeg.txt.Area5,0.007
CMW6891.jpeg.txt.Area6,0.005
CMZ4872.jpeg.txt.Area,1.951
CND1841.jpeg.txt.Area,1.765
CNJ3165.jpeg.txt.Area1,0.017
CNJ3165.jpeg.txt.Area2,2.217
CNJ3165.jpeg.txt.Area3,1.788
CNJ3165.jpeg.txt.Area4,1.872
CNN1831.jpeg.txt.Area1,0.008
CNN1831.jpeg.txt.Area2,1.412
CNN1831.jpeg.txt.Area3,0.009
CNN1831.jpeg.txt.Area4,1.817
CNN1831.jpeg.txt.Area5,2.87
CNN1831.jpeg.txt.Area6,0.006
CNN1831.jpeg.txt.Area7,2.585
CNN1831.jpeg.txt.Area8,2.455
CNR1954.jpeg.txt.Area,0.473
CNZ4333.jpeg.txt.Area1,0.008
CNZ4333.jpeg.txt.Area2,1.742
CNZ4333.jpeg.txt.Area3,2.028
CNZ4333.jpeg.txt.Area4,2.3
CNZ4333.jpeg.txt.Area5,2.132
CNZ4333.jpeg.txt.Area6,0.593
CNZ4333.jpeg.txt.Area7,0.005
COD2821.jpeg.txt.Area1,0.01
COD2821.jpeg.txt.Area2,2.156
COD2821.jpeg.txt.Area3,2.763
COD2821.jpeg.txt.Area4,2.31
COD2821.jpeg.txt.Area5,2.223
COD2821.jpeg.txt.Area6,2.116
COD2821.jpeg.txt.Area7,1.13
COH0675.jpeg.txt.Area1,0.008
COH0675.jpeg.txt.Area2,2.73
COH0675.jpeg.txt.Area3,2.855
COH0675.jpeg.txt.Area4,1.823
COH0675.jpeg.txt.Area5,1.621
COH0675.jpeg.txt.Area6,2.384
COH0675.jpeg.txt.Area7,1.968
COL9765.jpeg.txt.Area1,0.011
COL9765.jpeg.txt.Area2,0.425
COL9765.jpeg.txt.Area3,0.878
COL9765.jpeg.txt.Area4,0.42
COL9765.jpeg.txt.Area5,0.006
COL9765.jpeg.txt.Area6,0.023
COL9765.jpeg.txt.Area7,0.007
COL9765.jpeg.txt.Area8,0.005
COM1496.jpeg.txt.Area,0.306
CON1085.jpeg.txt.Area1,0.011
CON1085.jpeg.txt.Area2,10.598
CON1085.jpeg.txt.Area3,7.886
CON1085.jpeg.txt.Area4,3.111
COO4438.jpeg.txt.Area1,2.525
COO4438.jpeg.txt.Area2,0.899
COO4438.jpeg.txt.Area3,1.772
COO4438.jpeg.txt.Area4,2.025
COP6603.jpeg.txt.Area,0.873
COQ5851.jpeg.txt.Area,0.649
COR5632.jpeg.txt.Area1,2.994
COR5632.jpeg.txt.Area2,2.605
COR5632.jpeg.txt.Area3,6.009
COR5632.jpeg.txt.Area4,6.187
COR5632.jpeg.txt.Area5,2.345
COS0990.jpeg.txt.Area1,0.007
COS0990.jpeg.txt.Area2,0.01
COS0990.jpeg.txt.Area3,2.123
COT7134.jpeg.txt.Area,1.053
COU5148.jpeg.txt.Area,0.398
COV4231.jpeg.txt.Area,0.922
COW5378.jpeg.txt.Area1,1.084
COW5378.jpeg.txt.Area2,2.793
COW5378.jpeg.txt.Area3,4.293
COW5378.jpeg.txt.Area4,1.343
COW5378.jpeg.txt.Area5,1.858
COX9217.jpeg.txt.Area1,0.015
COX9217.jpeg.txt.Area2,1.649
COY3821.jpeg.txt.Area1,0.715
COY3821.jpeg.txt.Area2,0.012
COZ3128.jpeg.txt.Area1,2.001
COZ3128.jpeg.txt.Area2,7.355
COZ3128.jpeg.txt.Area3,4.504
COZ3128.jpeg.txt.Area4,3.041
CPA3170.jpeg.txt.Area,0.831
CPC4082.jpeg.txt.Area1,0.067
CPC4082.jpeg.txt.Area2,0.428
CPD5422.jpeg.txt.Area,1.674
CPE1441.jpeg.txt.Area,0.654
CPF3426.jpeg.txt.Area,0.275
CPG2454.jpeg.txt.Area1,0.012
CPG2454.jpeg.txt.Area2,0.147
CPG2454.jpeg.txt.Area3,0.148
CPG2454.jpeg.txt.Area4,0.158
CPG2454.jpeg.txt.Area5,0.156
CPH1229.jpeg.txt.Area1,1.426
CPH1229.jpeg.txt.Area2,0.006
CPI6010.jpeg.txt.Area,1.811
CPK7130.jpeg.txt.Area1,0.01
CPK7130.jpeg.txt.Area2,1.852
CPK7130.jpeg.txt.Area3,3.951
CPK7130.jpeg.txt.Area4,4.508
CPK7130.jpeg.txt.Area5,0.006
CPL3637.jpeg.txt.Area1,0.574
CPL3637.jpeg.txt.Area2,0.009
CPM4170.jpeg.txt.Area,3.326
CPN1403.jpeg.txt.Area1,0.007
CPN1403.jpeg.txt.Area2,0.342
CPO3902.jpeg.txt.Area1,0.007
CPO3902.jpeg.txt.Area2,5.36
CPO3902.jpeg.txt.Area3,4.155
CPO3902.jpeg.txt.Area4,1.512
CPO3902.jpeg.txt.Area5,1.946
CPP2960.jpeg.txt.Area1,0.012
CPP2960.jpeg.txt.Area2,0.234
CPP2960.jpeg.txt.Area3,0.197
CPP2960.jpeg.txt.Area4,0.218
CPP2960.jpeg.txt.Area5,0.245
CPP2960.jpeg.txt.Area6,0.008
CPP2960.jpeg.txt.Area7,0.166
CPP2960.jpeg.txt.Area8,0.006
CPQ6887.jpeg.txt.Area,1.636
CPR0756.jpeg.txt.Area1,0.006
CPR0756.jpeg.txt.Area2,0.603
CPS5846.jpeg.txt.Area1,0.026
CPS5846.jpeg.txt.Area2,0.008
CPS5846.jpeg.txt.Area3,0.005
CPS5846.jpeg.txt.Area4,0.009
CPS5846.jpeg.txt.Area5,0.018
CPS5846.jpeg.txt.Area6,0.006
CPS5846.jpeg.txt.Area7,0.05
CPS5846.jpeg.txt.Area8,0.007
CPT8581.jpeg.txt.Area1,1.619
CPT8581.jpeg.txt.Area2,2.778
CPU2237.jpeg.txt.Area1,0.013
CPU2237.jpeg.txt.Area2,2.291
CPV6807.jpeg.txt.Area1,0.531
CPV6807.jpeg.txt.Area2,0.008
CPX6869.jpeg.txt.Area,0.581
CPY2173.jpeg.txt.Area1,0.015
CPY2173.jpeg.txt.Area2,0.675
CQB2157.jpeg.txt.Area1,0.014
CQB2157.jpeg.txt.Area2,1.286
CQB2157.jpeg.txt.Area3,0.009
CQC2026.jpeg.txt.Area,0.505
CQE0962.jpeg.txt.Area1,1.921
CQE0962.jpeg.txt.Area2,4.841
CQE0962.jpeg.txt.Area3,3.546
CQE0962.jpeg.txt.Area4,1.164
CQF6838.jpeg.txt.Area,0.909
CQG2496.jpeg.txt.Area1,0.012
CQG2496.jpeg.txt.Area2,1.176
CQI9338.jpeg.txt.Area,2.559
CQJ7359.jpeg.txt.Area,1.026
CQK2630.jpeg.txt.Area1,6.032
CQK2630.jpeg.txt.Area2,5.311
CQL2372.jpeg.txt.Area1,3.432
CQL2372.jpeg.txt.Area2,3.343
CQL2372.jpeg.txt.Area3,0.007
CQM8761.jpeg.txt.Area1,2.373
CQM8761.jpeg.txt.Area2,3.49
CQN9461.jpeg.txt.Area,1.087
CQO2978.jpeg.txt.Area1,10.574
CQO2978.jpeg.txt.Area2,0.012
CQO2978.jpeg.txt.Area3,16.244
CQP6759.jpeg.txt.Area1,2.495
CQP6759.jpeg.txt.Area2,0.006
CQQ7498.jpeg.txt.Area,1.457
CQR5995.jpeg.txt.Area1,0.008
CQR5995.jpeg.txt.Area2,4.421
CQR5995.jpeg.txt.Area3,4.045
CQR5995.jpeg.txt.Area4,2.815
CQS2386.jpeg.txt.Area1,0.424
CQS2386.jpeg.txt.Area2,0.328
CQS2386.jpeg.txt.Area3,0.332
CQS2386.jpeg.txt.Area4,0.391
CQS2386.jpeg.txt.Area5,0.361
CQT3656.jpeg.txt.Area1,9.043
CQT3656.jpeg.txt.Area2,5.063
CQT3656.jpeg.txt.Area3,6.26
CQU2293.jpeg.txt.Area1,0.202
CQU2293.jpeg.txt.Area2,0.199
CQU2293.jpeg.txt.Area3,0.01
CQU2293.jpeg.txt.Area4,0.178
CQV4929.jpeg.txt.Area1,1.534
CQV4929.jpeg.txt.Area2,1.563
CQW2742.jpeg.txt.Area1,1.165
CQW2742.jpeg.txt.Area2,1.09
CQW2742.jpeg.txt.Area3,0.692
CQW2742.jpeg.txt.Area4,0.014
CQW2742.jpeg.txt.Area5,0.88
CQX2122.jpeg.txt.Area1,3.818
CQX2122.jpeg.txt.Area2,4.616
CQX2122.jpeg.txt.Area3,4.985
CQX2122.jpeg.txt.Area4,4.092
CQX2122.jpeg.txt.Area5,0.015
CQX2122.jpeg.txt.Area6,1.142
CQY0464.jpeg.txt.Area1,0.131
CQY0464.jpeg.txt.Area2,0.124
CQY0464.jpeg.txt.Area3,0.109
CQZ9924.jpeg.txt.Area1,2.739
CQZ9924.jpeg.txt.Area2,3.707
CQZ9924.jpeg.txt.Area3,5.4
CRA5252.jpeg.txt.Area1,7.402
CRA5252.jpeg.txt.Area2,6.537
CRA5252.jpeg.txt.Area3,0.006
CRB6535.jpeg.txt.Area1,0.899
CRB6535.jpeg.txt.Area2,0.94
CRB6535.jpeg.txt.Area3,0.347
CRB6535.jpeg.txt.Area4,0.008
CRC9080.jpeg.txt.Area1,0.143
CRC9080.jpeg.txt.Area2,0.14
CRC9080.jpeg.txt.Area3,0.088
CRD3119.jpeg.txt.Area1,0.009
CRD3119.jpeg.txt.Area2,3.248
CRD3119.jpeg.txt.Area3,4.202
CRE5297 2.jpeg.txt.Area1,3.733
CRE5297 2.jpeg.txt.Area2,14.65
CRE5297 2.jpeg.txt.Area3,12.118
CRE5297 2.jpeg.txt.Area4,6.394
CRE5297.jpeg.txt.Area1,11.593
CRE5297.jpeg.txt.Area2,13.954
CRE5297.jpeg.txt.Area3,0.016
CRE5297.jpeg.txt.Area4,2.09
CRE5297.jpeg.txt.Area5,6.041
CRE5297.jpeg.txt.Area6,0.516
CRE5297.jpeg.txt.Area7,0.136
CRF2083.jpeg.txt.Area1,11.433
CRF2083.jpeg.txt.Area2,8.488
CRF2083.jpeg.txt.Area3,4.531
CRF2083.jpeg.txt.Area4,2.981
CRG4870.jpeg.txt.Area1,0.011
CRG4870.jpeg.txt.Area2,0.244
CRG4870.jpeg.txt.Area3,0.005
CRG4870.jpeg.txt.Area4,0.257
CRG4870.jpeg.txt.Area5,0.225
CRG4870.jpeg.txt.Area6,0.005
CRH0210.jpeg.txt.Area1,0.01
CRH0210.jpeg.txt.Area2,0.93
CRH0210.jpeg.txt.Area3,0.544
CRH0210.jpeg.txt.Area4,0.496
CRI0809.jpeg.txt.Area1,7.79
CRI0809.jpeg.txt.Area2,8.417
CRK0069.jpeg.txt.Area1,0.011
CRK0069.jpeg.txt.Area2,0.207
CRK0069.jpeg.txt.Area3,0.007
CRK0069.jpeg.txt.Area4,0.157
CRK0069.jpeg.txt.Area5,0.194
CRL7437.jpeg.txt.Area1,0.015
CRL7437.jpeg.txt.Area2,2.569
CRM3920.jpeg.txt.Area1,2.184
CRM3920.jpeg.txt.Area2,0.006
CRN1464.jpeg.txt.Area1,1.07
CRN1464.jpeg.txt.Area2,1.074
CRN1464.jpeg.txt.Area3,1.382
CRN1464.jpeg.txt.Area4,0.504
CRN1464.jpeg.txt.Area5,0.9
CRO3025.jpeg.txt.Area1,0.012
CRO3025.jpeg.txt.Area2,0.204
CRO3025.jpeg.txt.Area3,0.275
CRO3025.jpeg.txt.Area4,0.292
CRP0313.jpeg.txt.Area1,0.271
CRP0313.jpeg.txt.Area2,0.308
CRP0313.jpeg.txt.Area3,0.376
CRP0313.jpeg.txt.Area4,0.339
CRP0313.jpeg.txt.Area5,0.292
CRQ1163.jpeg.txt.Area1,0.615
CRQ1163.jpeg.txt.Area2,0.275
CRQ1163.jpeg.txt.Area3,0.275
CRQ1163.jpeg.txt.Area4,0.29
CRQ1163.jpeg.txt.Area5,0.287
CRR7484.jpeg.txt.Area1,0.679
CRR7484.jpeg.txt.Area2,0.9
CRR7484.jpeg.txt.Area3,0.984
CRR7484.jpeg.txt.Area4,0.944
CRS4316.jpeg.txt.Area1,0.01
CRS4316.jpeg.txt.Area2,2.391
CRU8285.jpeg.txt.Area1,5.682
CRU8285.jpeg.txt.Area2,0.012
CRU8285.jpeg.txt.Area3,8.865
CRU8285.jpeg.txt.Area4,0.518
CRV1812.jpeg.txt.Area1,0.014
CRV1812.jpeg.txt.Area2,0.357
CRV1812.jpeg.txt.Area3,0.362
CRV1812.jpeg.txt.Area4,0.348
CRV1812.jpeg.txt.Area5,0.423
CRV1812.jpeg.txt.Area6,0.296
CRX5569.jpeg.txt.Area1,17.812
CRX5569.jpeg.txt.Area2,12.466
CRX5569.jpeg.txt.Area3,5.907
CSA9893.jpeg.txt.Area1,0.364
CSA9893.jpeg.txt.Area2,0.388
CSA9893.jpeg.txt.Area3,0.286
CSB9414.jpeg.txt.Area1,2.914
CSB9414.jpeg.txt.Area2,10.293
CSB9414.jpeg.txt.Area3,5.767
CSB9414.jpeg.txt.Area4,7.591
CSC5324.jpeg.txt.Area1,0.005
CSC5324.jpeg.txt.Area2,6.298
CSC5324.jpeg.txt.Area3,1.94
CSC5324.jpeg.txt.Area4,2.396
CSM9193.jpeg.txt.Area,2.198
CUA1581.jpeg.txt.Area1,11.217
CUA1581.jpeg.txt.Area2,7.583
CUB4618.jpeg.txt.Area1,0.006
CUB4618.jpeg.txt.Area2,2.556
CUC9130.jpeg.txt.Area1,0.01
CUC9130.jpeg.txt.Area2,0.026
CUC9130.jpeg.txt.Area3,1.245
CUC9130.jpeg.txt.Area4,2.389
CUD5927.jpeg.txt.Area1,4.615
CUD5927.jpeg.txt.Area2,1.372
CUD5927.jpeg.txt.Area3,1.542
CUE7662.jpeg.txt.Area1,5.246
CUE7662.jpeg.txt.Area2,4.55
CUE7662.jpeg.txt.Area3,5.716
CUF0423.jpeg.txt.Area1,0.014
CUF0423.jpeg.txt.Area2,1.366
CUF0423.jpeg.txt.Area3,0.032
CUG4348.jpeg.txt.Area,2.728
CUH7312.jpeg.txt.Area1,2.805
CUH7312.jpeg.txt.Area2,1.183
CUH7312.jpeg.txt.Area3,2.073
CUI3904.jpeg.txt.Area1,0.905
CUI3904.jpeg.txt.Area2,1.255
CUJ6908.jpeg.txt.Area1,0.011
CUJ6908.jpeg.txt.Area2,2.047
CUJ6908.jpeg.txt.Area3,1.808
CUK8344.jpeg.txt.Area1,2.423
CUK8344.jpeg.txt.Area2,0.009
CUL0680.jpeg.txt.Area1,1.353
CUL0680.jpeg.txt.Area2,1.988
CUL0680.jpeg.txt.Area3,1.999
CUL0680.jpeg.txt.Area4,2.497
CUL0680.jpeg.txt.Area5,1.942
CUM5583.jpeg.txt.Area1,0.013
CUM5583.jpeg.txt.Area2,0.034
CUM5583.jpeg.txt.Area3,9.441
CUM5583.jpeg.txt.Area4,0.105
CUN4446.jpeg.txt.Area1,0.011
CUN4446.jpeg.txt.Area2,1.027
CUN4446.jpeg.txt.Area3,0.473
CUN4446.jpeg.txt.Area4,1.027
CUN4446.jpeg.txt.Area5,0.01
CUO6998.jpeg.txt.Area1,1.843
CUO6998.jpeg.txt.Area2,0.006
CUP9162.jpeg.txt.Area1,0.037
CUP9162.jpeg.txt.Area2,0.131
CUP9162.jpeg.txt.Area3,0.619
CUP9162.jpeg.txt.Area4,0.648
CUP9162.jpeg.txt.Area5,1.089
CUP9162.jpeg.txt.Area6,0.848
CUQ5101.jpeg.txt.Area1,1.602
CUQ5101.jpeg.txt.Area2,0.009
CUR1539.jpeg.txt.Area,1.772
CUS4603.jpeg.txt.Area1,0.011
CUS4603.jpeg.txt.Area2,2.117
CUS4603.jpeg.txt.Area3,0.006
CUS4603.jpeg.txt.Area4,0.007
CUT0863.jpeg.txt.Area1,0.537
CUT0863.jpeg.txt.Area2,0.576
CUT0863.jpeg.txt.Area3,0.563
CUT0863.jpeg.txt.Area4,0.563
CUU1251.jpeg.txt.Area,0.996
CUV6621.jpeg.txt.Area,2.904
CUW3490.jpeg.txt.Area1,0.01
CUW3490.jpeg.txt.Area2,0.756
CUW3490.jpeg.txt.Area3,0.856
CUW3490.jpeg.txt.Area4,0.974
CUW3490.jpeg.txt.Area5,0.916
CUW3490.jpeg.txt.Area6,0.005
CUX1680.jpeg.txt.Area1,0.533
CUX1680.jpeg.txt.Area2,0.475
CUX1680.jpeg.txt.Area3,0.618
CUX1680.jpeg.txt.Area4,0.528
CUY2979.jpeg.txt.Area1,2.75
CUY2979.jpeg.txt.Area2,1.146
CUZ4141.jpeg.txt.Area1,0.005
CUZ4141.jpeg.txt.Area2,0.009
CUZ4141.jpeg.txt.Area3,0.391
CUZ4141.jpeg.txt.Area4,0.46
CUZ4141.jpeg.txt.Area5,0.486
CUZ4141.jpeg.txt.Area6,0.437
CUZ4141.jpeg.txt.Area7,0.448
CUZ4141.jpeg.txt.Area8,0.016
CVA7888.jpeg.txt.Area1,0.011
CVA7888.jpeg.txt.Area2,4.606
CVA7888.jpeg.txt.Area3,4.06
CVA7888.jpeg.txt.Area4,2.989
CVA7888.jpeg.txt.Area5,0.006
CVA7888.jpeg.txt.Area6,0.005
CVA7888.jpeg.txt.Area7,0.006
CVB3468.jpeg.txt.Area1,1.433
CVB3468.jpeg.txt.Area2,1.389
CVB3468.jpeg.txt.Area3,0.875
CVC1169.jpeg.txt.Area,0.866
CVD3073.jpeg.txt.Area1,0.216
CVD3073.jpeg.txt.Area2,0.186
CVD3073.jpeg.txt.Area3,0.16
CVD3073.jpeg.txt.Area4,0.257
CVD3073.jpeg.txt.Area5,0.255
CVE9285.jpeg.txt.Area1,0.822
CVE9285.jpeg.txt.Area2,0.013
CVF3211.jpeg.txt.Area1,6.599
CVF3211.jpeg.txt.Area2,7.275
CVG6533.jpeg.txt.Area1,21.418
CVG6533.jpeg.txt.Area2,0.007
CVH8489.jpeg.txt.Area,1.408
CVI5537.jpeg.txt.Area1,1.098
CVI5537.jpeg.txt.Area2,0.073
CVJ1688.jpeg.txt.Area1,0.011
CVJ1688.jpeg.txt.Area2,0.39
CVJ1688.jpeg.txt.Area3,0.198
CVJ1688.jpeg.txt.Area4,0.369
CVJ1688.jpeg.txt.Area5,0.269
CVK3948.jpeg.txt.Area1,11.715
CVK3948.jpeg.txt.Area2,15.59
CVL7949.jpeg.txt.Area1,1.78
CVL7949.jpeg.txt.Area2,2.651
CVM4701.jpeg.txt.Area1,0.011
CVM4701.jpeg.txt.Area2,0.941
CVM4701.jpeg.txt.Area3,0.963
CVN2625.jpeg.txt.Area,5.208
CVO2969.jpeg.txt.Area1,12.116
CVO2969.jpeg.txt.Area2,14.811
CVP6346.jpeg.txt.Area1,0.005
CVP6346.jpeg.txt.Area2,0.019
CVP6346.jpeg.txt.Area3,0.013
CVP6346.jpeg.txt.Area4,0.083
CVP6346.jpeg.txt.Area5,0.035
CVP6346.jpeg.txt.Area6,0.067
CVP6346.jpeg.txt.Area7,0.056
CVP6346.jpeg.txt.Area8,0.094
CVP6346.jpeg.txt.Area9,0.019
CVP6346.jpeg.txt.Area10,0.055
CVP6346.jpeg.txt.Area11,0.032
CVP6346.jpeg.txt.Area12,0.071
CVP6346.jpeg.txt.Area13,0.046
CVP6346.jpeg.txt.Area14,0.132
CVP6346.jpeg.txt.Area15,0.046
CVP6346.jpeg.txt.Area16,0.096
CVP6346.jpeg.txt.Area17,0.038
CVP6346.jpeg.txt.Area18,0.053
CVP6346.jpeg.txt.Area19,0.046
CVP6346.jpeg.txt.Area20,0.036
CVP6346.jpeg.txt.Area21,0.035
CVP6346.jpeg.txt.Area22,0.031
CVP6346.jpeg.txt.Area23,0.074
CVP6346.jpeg.txt.Area24,0.016
CVP6346.jpeg.txt.Area25,0.039
CVP6346.jpeg.txt.Area26,0.008
CVP6346.jpeg.txt.Area27,0.029
CVP6346.jpeg.txt.Area28,0.088
CVP6346.jpeg.txt.Area29,0.037
CVP6346.jpeg.txt.Area30,0.064
CVP6346.jpeg.txt.Area31,0.078
CVP6346.jpeg.txt.Area32,0.021
CVP6346.jpeg.txt.Area33,0.044
CVP6346.jpeg.txt.Area34,0.044
CVP6346.jpeg.txt.Area35,0.033
CVP6346.jpeg.txt.Area36,0.012
CVP6346.jpeg.txt.Area37,0.091
CVP6346.jpeg.txt.Area38,0.016
CVP6346.jpeg.txt.Area39,0.02
CVP6346.jpeg.txt.Area40,0.023
CVP6346.jpeg.txt.Area41,0.02
CVP6346.jpeg.txt.Area42,0.05
CVP6346.jpeg.txt.Area43,0.079
CVP6346.jpeg.txt.Area44,0.021
CVP6346.jpeg.txt.Area45,0.026
CVP6346.jpeg.txt.Area46,0.027
CVP6346.jpeg.txt.Area47,0.066
CVP6346.jpeg.txt.Area48,0.019
CVP6346.jpeg.txt.Area49,0.026
CVP6346.jpeg.txt.Area50,0.046
CVP6346.jpeg.txt.Area51,0.118
CVP6346.jpeg.txt.Area52,0.063
CVP6346.jpeg.txt.Area53,0.029
CVP6346.jpeg.txt.Area54,0.061
CVP6346.jpeg.txt.Area55,0.038
CVP6346.jpeg.txt.Area56,0.011
CVP6346.jpeg.txt.Area57,0.079
CVP6346.jpeg.txt.Area58,0.055
CVP6346.jpeg.txt.Area59,0.038
CVP6346.jpeg.txt.Area60,0.047
CVP6346.jpeg.txt.Area61,0.053
CVP6346.jpeg.txt.Area62,0.04
CVP6346.jpeg.txt.Area63,0.046
CVP6346.jpeg.txt.Area64,0.104
CVP6346.jpeg.txt.Area65,0.041
CVQ1316.jpeg.txt.Area1,2.227
